Inscrição,Quadra,Lote,Origem,Tributo,Ano,Mês,Situação,Valor Atual,Juros,Multa,Total Divida,Vencidas,A Vencer
406.746.0243.000,01,14,Imóvel,Saldo Parc. D.A,2022,02,Dívida Ativa,465.26,236.31,75.99,777.56,1,0
406.749.0489.000,06,15,Imóvel,IPTU,2024,01,Dívida Corrente,1123.36,0.0,0.0,1123.36,0,7
406.749.0489.000,06,15,Imóvel,TSU,2024,01,Dívida Corrente,160.38,0.0,0.0,160.38,0,1
406.752.0076.000,11,05,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
406.752.0076.000,11,05,Imóvel,ITU,2024,01,Dívida Corrente,1549.44,0.0,0.0,1549.44,0,8
406.752.0076.000,11,05,Imóvel,CIP - DA,2021,01,Dívida Ativa,31.01,9.92,6.2,47.13,1,0
406.752.0076.000,11,05,Imóvel,ITU - DA,2021,01,Dívida Ativa,1395.92,446.69,279.18,2121.79,1,0
406.752.0076.000,11,05,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
406.752.0076.000,11,05,Imóvel,ITU - DA,2022,01,Dívida Ativa,1549.46,325.39,309.89,2184.74,1,0
406.752.0076.000,11,05,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
406.752.0076.000,11,05,Imóvel,ITU - DA,2023,01,Dívida Ativa,1549.47,139.45,309.89,1998.81,1,0
406.753.0510.000,13,32,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
406.753.0510.000,13,32,Imóvel,ITU,2024,01,Dívida Corrente,1763.36,0.0,0.0,1763.36,0,8
406.753.0510.000,13,32,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
406.753.0510.000,13,32,Imóvel,ITU - DA,2023,01,Dívida Ativa,1763.36,158.7,352.67,2274.73,1,0
53073,--,--,Inscrição ISS,Auto Infração,2021,04,Dívida Corrente,250.93,80.3,0.0,331.23,1,0
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,33.89,0.0,0.0,33.89,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,152.35,0.0,0.0,152.35,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,83.16,0.0,0.0,83.16,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,195.09,0.0,0.0,195.09,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,31.66,0.0,0.0,31.66,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,23.85,0.0,0.0,23.85,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,135.46,0.0,0.0,135.46,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,21.17,0.0,0.0,21.17,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,1195.53,0.0,0.0,1195.53,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,218.75,0.0,0.0,218.75,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,7546.2,0.0,0.0,7546.2,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,22.68,0.0,0.0,22.68,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,60.0,0.0,0.0,60.0,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,26.12,0.0,0.0,26.12,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,172.08,0.0,0.0,172.08,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,125.0,0.0,0.0,125.0,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,218.75,0.0,0.0,218.75,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,125.0,0.0,0.0,125.0,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,431.15,0.0,0.0,431.15,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,215.01,0.0,0.0,215.01,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,19.15,0.0,0.0,19.15,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,13.94,0.0,0.0,13.94,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,62.5,0.0,0.0,62.5,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,59.38,0.0,0.0,59.38,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,30.47,0.0,0.0,30.47,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,63.06,0.0,0.0,63.06,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,57.75,0.0,0.0,57.75,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,6.94,0.0,0.0,6.94,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,43.12,0.0,0.0,43.12,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,20.93,0.0,0.0,20.93,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,49.41,0.0,0.0,49.41,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,16.21,0.0,0.0,16.21,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,23.9,0.0,0.0,23.9,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,41.33,0.0,0.0,41.33,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,3732.39,0.0,0.0,3732.39,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,89.1,0.0,0.0,89.1,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,14.99,0.0,0.0,14.99,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,91.39,0.0,0.0,91.39,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,56.06,0.0,0.0,56.06,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,263.5,0.0,0.0,263.5,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,298.02,0.0,0.0,298.02,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,316.0,0.0,0.0,316.0,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,276.5,0.0,0.0,276.5,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,41.85,0.0,0.0,41.85,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,33.54,0.0,0.0,33.54,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,375.3,0.0,0.0,375.3,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,7.5,0.0,0.0,7.5,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,0.75,0.0,0.0,0.75,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,0.75,0.0,0.0,0.75,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,0.66,0.0,0.0,0.66,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,43.12,0.0,0.0,43.12,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,67.05,0.0,0.0,67.05,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,179.68,0.0,0.0,179.68,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,19.67,0.0,0.0,19.67,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,498.0,0.0,0.0,498.0,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,730.4,0.0,0.0,730.4,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,2.72,0.0,0.0,2.72,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,229.47,0.0,0.0,229.47,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,14.99,0.0,0.0,14.99,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,2840.7,0.0,0.0,2840.7,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,76.68,0.0,0.0,76.68,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,46.13,0.0,0.0,46.13,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,1.65,0.0,0.0,1.65,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,544.46,0.0,0.0,544.46,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,527.24,0.0,0.0,527.24,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,150.82,0.0,0.0,150.82,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,16.49,0.0,0.0,16.49,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,18.01,0.0,0.0,18.01,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,10.85,0.0,0.0,10.85,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,55.67,0.0,0.0,55.67,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,24.74,0.0,0.0,24.74,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,38.0,0.0,0.0,38.0,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,218.75,0.0,0.0,218.75,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,218.75,0.0,0.0,218.75,0,1
53073,--,--,Inscrição ISS,ISS Elet Retido,2024,01,Dívida Corrente,32.68,0.0,0.0,32.68,0,1
53073,--,--,Inscrição ISS,Tx Fisc Func Re,2024,01,Dívida Corrente,153.92,0.0,0.0,153.92,0,1
53073,--,--,Inscrição ISS,Tx Fisc. Public,2024,01,Dívida Corrente,54.04,0.0,0.0,54.04,0,1
53073,--,--,Inscrição ISS,Tx.Vig.Sanit.,2024,01,Dívida Corrente,397.88,0.0,0.0,397.88,0,2
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2015,06,Dívida Ativa,292.76,298.62,5.86,597.24,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2016,12,Dívida Ativa,0.71,0.6,0.01,1.32,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2016,05,Dívida Ativa,1.22,1.11,0.02,2.35,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2017,01,Dívida Ativa,0.71,0.59,0.01,1.31,1,0
53073,--,--,Inscrição ISS,Outras Receitas,2018,08,Dívida Ativa,38.84,25.25,7.77,71.86,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2020,01,Dívida Ativa,7.66,3.6,0.15,11.41,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2020,05,Dívida Ativa,95.0,40.85,1.9,137.75,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2020,01,Dívida Ativa,25.53,12.0,0.51,38.04,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2020,09,Dívida Ativa,25.53,9.96,0.51,36.0,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2020,10,Dívida Ativa,128.27,48.74,2.57,179.58,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2021,06,Dívida Ativa,7.84,2.35,0.16,10.35,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2021,06,Dívida Ativa,3097.53,929.26,61.95,4088.74,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2021,06,Dívida Ativa,2307.99,692.4,46.16,3046.55,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2021,12,Dívida Ativa,61.72,14.81,1.23,77.76,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2021,08,Dívida Ativa,61.23,17.14,1.22,79.59,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2021,09,Dívida Ativa,27.33,7.38,0.55,35.26,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2021,09,Dívida Ativa,101.39,27.38,2.03,130.8,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2021,08,Dívida Ativa,140.91,39.45,2.82,183.18,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,03,Dívida Ativa,19.96,4.19,0.4,24.55,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,12,Dívida Ativa,229.28,27.51,4.59,261.38,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,09,Dívida Ativa,67.04,10.06,1.34,78.44,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,06,Dívida Ativa,55.13,9.92,1.1,66.15,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,12,Dívida Ativa,40.81,4.9,0.82,46.53,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,02,Dívida Ativa,13.86,3.05,0.28,17.19,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,02,Dívida Ativa,58.22,12.81,1.16,72.19,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,02,Dívida Ativa,24.95,5.49,0.5,30.94,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,01,Dívida Ativa,46.58,10.71,0.93,58.22,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,09,Dívida Ativa,187.55,28.13,3.75,219.43,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,08,Dívida Ativa,22.18,3.55,0.44,26.17,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,08,Dívida Ativa,39.85,6.38,0.8,47.03,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,08,Dívida Ativa,39.85,6.38,0.8,47.03,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,08,Dívida Ativa,11.92,1.91,0.24,14.07,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,08,Dívida Ativa,44.28,7.09,0.89,52.26,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,04,Dívida Ativa,166.88,33.38,3.34,203.6,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2022,06,Dívida Ativa,569.31,102.48,11.39,683.18,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,01,Dívida Ativa,7.85,0.86,0.16,8.87,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,12,Dívida Ativa,60.0,0.0,1.2,61.2,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,11,Dívida Ativa,23.58,0.24,0.47,24.29,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,08,Dívida Ativa,735.8,29.43,14.72,779.95,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,01,Dívida Ativa,11.25,1.24,0.22,12.71,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,07,Dívida Ativa,20.37,1.02,0.41,21.8,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,11,Dívida Ativa,11.23,0.11,0.22,11.56,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,08,Dívida Ativa,7.85,0.31,0.16,8.32,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,08,Dívida Ativa,18.85,0.75,0.38,19.98,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,08,Dívida Ativa,55.84,2.23,1.12,59.19,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,08,Dívida Ativa,55.84,2.23,1.12,59.19,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2023,08,Dívida Ativa,679.82,27.19,13.6,720.61,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2020,07,Ajuizada,31.78,13.03,0.64,45.45,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2020,11,Ajuizada,35.1,12.99,0.7,48.79,1,0
53073,--,--,Inscrição ISS,ISS Elet Ret DA,2020,11,Ajuizada,264.59,97.9,5.29,367.78,1,0
TOTAIS:,,,,,,JUROS:,211865.58999999997,MULTA:,279028.67,GERAL:,3398489.45,,
